,x,y,riv_order,upland_drainage_area
2572649,-52.2654509076057,-2.6983612733689992,6.0,101.417
1430611,-64.28691397022429,-9.155763544006998,6.0,125.867
1873765,-60.3816273344151,-5.111976316060998,2.0,1313517.9
2051046,-58.4901046475487,-12.306993310414999,4.0,21095.63
1045614,-67.5842111709693,-5.664096212806999,6.0,152.923
2140997,-57.4864395483951,-13.166816390723,5.0,3412.536
2768522,-49.8527944192557,-14.286332228788996,5.0,1081.239
1841266,-60.67436298833489,-3.4425228733309994,6.0,212.755
1891985,-60.201482316618296,0.6536393645830003,6.0,222.367
908149,-68.81949129300449,-1.1467516030669995,5.0,483.118
2096746,-57.98183834733629,-10.185805406710998,6.0,80.295
1124008,-66.8957998529601,1.1533842513610004,6.0,40.347
48628,-77.00000522616989,-1.4020797766609996,4.0,975.088
830036,-69.5561557407807,-0.5859025379929999,6.0,121.275
1991856,-59.175299090240095,-7.7241799382149985,6.0,65.726
2554195,-52.5002828058051,-6.4431744860809985,6.0,104.076
1581233,-62.9229588354771,-9.834456381508998,6.0,63.667
889739,-68.98676880953009,-2.0851371983269993,6.0,38.827
544573,-72.06853536398249,-2.955871739044999,6.0,31.299
2331936,-55.3150487088801,-5.886690005170999,6.0,34.376
806374,-69.7781201377089,-12.926764261703,5.0,131.167
2878427,-48.2314892590845,-8.780409305902998,5.0,1166.478
1504467,-63.598502652215096,-2.543418535546999,5.0,344.645
365440,-73.73165990328509,-6.449721362326999,6.0,133.93
2751432,-50.0651081902305,-7.671804928246999,5.0,1068.676
2052742,-58.470803395641894,-12.787097568455,6.0,66.772
63989,-76.77804082924169,-2.999517580684999,4.0,1952.049
2746498,-50.1294456965865,-1.2209495338549998,5.0,743.857
2123897,-57.6762351921453,-4.6493303946769995,6.0,91.567
743466,-70.3346395676883,-12.876571543816997,3.0,18914.111
89355,-76.4402689208727,-7.082586066106998,5.0,355.724
1048552,-67.55847616842689,-1.7556110939449998,2.0,238448.77
433820,-73.1268873435387,-8.564362389784998,6.0,197.581
1440308,-64.2064920872793,-9.653326138703,5.0,283.925
1245077,-65.7924116189547,-2.6481685554829997,3.0,181823.8
1567959,-63.0291157209645,-6.816346432102998,5.0,331.109
1646932,-62.3535719042265,-3.5494551853489997,6.0,182.117
1730979,-61.629774957721494,-4.856648142466998,6.0,132.405
1639310,-62.427560036535894,-14.489285392414999,6.0,105.362
1323243,-65.1554703060303,-6.011080653844999,6.0,125.963
1326352,-65.12973530348789,0.7103789587150002,6.0,99.594
814004,-69.70734888071729,-3.390147863362999,4.0,2055.734
1017972,-67.82225994448649,1.2865040683630005,6.0,39.057
2684726,-50.8757607703161,-6.039450450910998,6.0,109.076
2754864,-50.02328881109909,-7.468851764620998,6.0,166.019
2138763,-57.5121745509375,-12.976956979588998,5.0,1554.212
774315,-70.0644220409931,-12.547045439435,6.0,104.167
2464908,-53.6068879151283,-3.379236402952999,6.0,51.213
2323571,-55.417988719049696,-11.606477552092999,6.0,121.932
1340374,-65.02036154268269,-0.5160691913689992,4.0,12419.348
267093,-74.5905656131377,-2.176793465770999,5.0,423.191
912707,-68.77767191387309,-13.673108153746998,6.0,485.259
920035,-68.70690065688149,-2.1396945003769994,6.0,208.941
2437922,-53.9350091975439,-0.6775588054369996,6.0,71.048
2794961,-49.50215500961549,-2.067678861671,6.0,43.118
1178107,-66.3907504280655,-7.866028923544999,6.0,222.166
1969476,-59.419781614392896,-11.455899398434997,6.0,41.65
128511,-75.9609544985205,-0.15380870575699968,5.0,1226.555
2022539,-58.821442805282096,-6.990929798662998,6.0,82.459
1873195,-60.3848442097329,3.2047388084410002,4.0,41796.875
406703,-73.3713698676915,1.3126915733470002,5.0,371.029
234606,-74.8993856436465,-0.9481630236049994,6.0,14.595
119310,-76.07032825932569,-0.6426421321249998,4.0,3619.88
1324447,-65.1458196800769,-0.5815379538289993,6.0,27.904
1903157,-60.09854230644869,-10.233815832514999,6.0,57.879
2793195,-49.5311068874757,-9.561669871258998,6.0,66.46
1405726,-64.49922774119909,-17.415739074376997,6.0,93.577
1868624,-60.4298804641821,-8.106081052565,4.0,13791.707
1119710,-66.9311854814559,2.1572386090810003,6.0,24.454
1728737,-61.652293084946095,-11.815977591964998,6.0,110.089
1569003,-63.0194650950111,-3.5974656111529995,6.0,46.915
1502872,-63.614587028804095,-14.869004214682999,5.0,14046.479
54244,-76.91314959258929,-2.309913282772999,6.0,24.451
225315,-74.9798075265915,-4.435465770640999,4.0,5743.074
2407604,-54.3274679863155,1.8779052225850004,5.0,2083.297
199595,-75.22429005074429,-1.6355850294349996,6.0,21.457
68543,-76.71370332288569,-2.8511217191089995,6.0,24.441
284670,-74.42972184724769,-9.535482366274998,6.0,45.301
2272100,-56.009893777524894,-12.784915276372999,4.0,6387.685
886508,-69.0157206873903,-0.10579827995299951,6.0,38.853
1514540,-63.50199639268109,-5.227637796406999,6.0,108.599
744046,-70.32820581705269,-2.5826997930229996,6.0,51.894
347390,-73.8828530432217,-2.0524028170969992,6.0,20.165
548069,-72.0395834861223,-13.024967405393,5.0,450.107
1198766,-66.2009547843153,-14.373623912068997,6.0,145.499
2726650,-50.3642775947859,-13.055519494540999,6.0,623.91
2259287,-56.154653166825895,-5.816856658546998,6.0,155.231
2432049,-54.0089973298533,-14.930108392978998,6.0,296.894
1789888,-61.1279424081447,3.379322175001,6.0,90.434
1176250,-66.4068348046545,-9.275789608516998,5.0,1072.167
44918,-77.0611258572081,-6.746513085478998,6.0,216.194
2532426,-52.76084970654689,-3.0038821648489997,6.0,36.227
249552,-74.76106000498109,-7.776554948182998,5.0,329.095
2545341,-52.60643969129249,-2.968965491536999,6.0,65.597
717852,-70.5533870892987,-11.098003496986998,5.0,2502.901
2391863,-54.5397817572903,-8.769497845492998,6.0,88.033
573864,-71.7854503360161,-4.073205285028999,6.0,17.985
356239,-73.80886491091229,-7.460122596292999,6.0,81.95
65180,-76.7619564526527,-1.2274964101009993,5.0,138.422
1772697,-61.27270179744569,1.4327176378570003,3.0,133697.81
1990459,-59.191383466829095,-5.895419173498999,4.0,16563.377
2897946,-47.8454642209485,-6.078731708386998,6.0,109.711
1860935,-60.494217970538095,-11.305321244776998,4.0,4415.237
1781600,-61.198713665136296,2.2510771686070004,6.0,195.607
481530,-72.6829585496823,-2.4517622681029994,3.0,48601.08
55420,-76.8970652160003,-4.542398082658998,6.0,34.664
369683,-73.6994911501071,-11.137284754462998,6.0,208.071
543360,-72.0814028652537,-7.331367363454998,6.0,168.59
1187758,-66.3006779191671,-3.156642610588999,4.0,4695.879
1247722,-65.77311036704789,-8.638560320573,4.0,17808.387
2835777,-48.8909486992335,-5.928153554728999,5.0,766.143
1576981,-62.955127588655095,-7.907492473102998,6.0,62.512
71236,-76.67831769438989,-2.5630591642849994,6.0,88.569
2681548,-50.9175801494475,-1.9803871783909996,3.0,26383.54
2105400,-57.8885489631201,-1.8930954951109995,6.0,204.897
2768090,-49.8560112945735,-2.6067050059249994,6.0,54.037
807429,-69.7652526364377,1.1773894642630003,6.0,49.575
2507247,-53.08253723832689,-9.937024109362998,6.0,281.274
1559472,-63.10310385327389,-6.781429758790999,6.0,145.811
1862271,-60.4813504692669,-6.456268238572999,6.0,42.661
883462,-69.0446725652505,-0.7408452758149999,6.0,39.279
2725237,-50.380361971374896,-8.086440423826998,6.0,78.212
1102104,-67.0855954967103,-14.694420848122999,6.0,107.534
507782,-72.4256085242583,1.0333581868510002,4.0,18199.68
989376,-68.0699593439571,2.3121813469030004,6.0,37.749
33112,-77.2477046256405,-7.863846631462998,6.0,40.827
1763845,-61.34990680507289,-6.624304728886999,6.0,39.231
228391,-74.9540725240491,-6.270773411602999,6.0,20.484
644130,-71.16781027499849,-2.434303931446999,5.0,193.005
1805737,-60.999267395432696,-5.5964451582649986,2.0,1151200.2
1829898,-60.7837367491401,-0.6317306717149997,6.0,30.694
1100256,-67.10167987329929,-9.790810539868998,6.0,64.511
926091,-68.6489969011611,1.1381082067870003,6.0,43.137
712750,-70.5887727177945,-1.7621579701909993,6.0,85.389
2542519,-52.641825319788296,-1.2144026576089995,6.0,68.46
1137020,-66.77999234151929,-5.066148182338999,6.0,22.665
515045,-72.35805414258449,-2.3601060006589996,6.0,39.035
2820863,-49.12578059743289,-14.973754234618998,5.0,599.245
863684,-69.2344682090007,-13.334852881036998,6.0,180.799
295385,-74.32999871239589,-1.0703713801969994,6.0,35.841
99794,-76.31159390816069,-4.062293824618999,5.0,237.492
336850,-73.97292555212009,-4.444194938968998,6.0,24.613
1726316,-61.67159433685289,-14.157576995950997,6.0,151.281
1738170,-61.5686543266833,2.938499174437,4.0,12190.119
1931473,-59.8090235278467,-10.139977272988999,6.0,118.963
863446,-69.2344682090007,-2.8729446399289995,5.0,454.992
314645,-74.16272119587029,-6.988747506580999,6.0,151.892
1352323,-64.9270721584665,-12.911488217128998,6.0,68.638
100865,-76.2987264068895,-9.518024029619,5.0,507.148
1673026,-62.128390631980494,-7.529955942916999,5.0,736.685
1373429,-64.75336089130529,-0.1647201661669997,5.0,2100.411
2364391,-54.9032886682017,-7.235346511846998,4.0,18600.598
1748438,-61.48501556842049,-8.747674924672998,6.0,187.143
833639,-69.5207701122849,-4.631872058020999,4.0,6659.097
1766985,-61.3241718025305,-8.186825859598999,5.0,266.694
2804460,-49.370263121585694,-2.7594654516649997,5.0,2391.592
1216228,-66.0465447690609,-11.863988017768998,6.0,86.76
737369,-70.38289269745529,-1.0136317860649995,4.0,5996.68
2890063,-48.0159586127919,-9.520206321700998,6.0,159.374
1528341,-63.3733213799691,-2.089501782491,6.0,27.458
563055,-71.8948240968213,-2.556512288038999,6.0,35.169
1665243,-62.195945013654296,-12.027659923918998,6.0,94.889
2723988,-50.3932294726461,-3.2613926305249996,6.0,31.717
1915906,-59.97630104437229,-5.367304489654998,4.0,11538.565
2145090,-57.43818641862809,-2.621981050498999,5.0,629.072
2255466,-56.19647254595729,-0.6295483796329999,4.0,29983.156
1184755,-66.32641292170949,-2.2946372381989995,6.0,60.269
2386747,-54.6073361389641,-0.31529831982499923,6.0,545.871
2478497,-53.4460441492383,-3.313767640492999,6.0,103.292
1512917,-63.5180807692701,-8.738945756344998,6.0,25.46
2894729,-47.9162354779401,-14.275420768378996,6.0,188.951
2164577,-57.229089522971094,1.0158998501950003,6.0,44.856
1107596,-67.03734236694329,-14.281967644624999,6.0,69.04
1060362,-67.4555361582573,-0.2651056019389997,6.0,23.398
49137,-76.9935714755343,-4.398366805246999,5.0,194.154
1854604,-60.55212172625849,-12.780550692208998,5.0,699.69
293496,-74.34929996430269,-2.242262228230999,6.0,22.308
2223722,-56.5696300828221,-5.469872217508998,6.0,73.073
2186265,-56.98460699881829,-10.290555426646998,6.0,129.674
2790078,-49.5729262666071,-4.985403375304999,5.0,5361.745
2462916,-53.6294060423529,-0.05342326998499969,6.0,71.481
288907,-74.3911193434341,-9.256148979778999,6.0,52.539
1643166,-62.388957532722294,-11.322779581432998,6.0,307.823
1725798,-61.674811212170695,-4.557674127233,6.0,139.092
1289911,-65.4224709574077,-8.902617662494999,6.0,129.607
1852721,-60.5682061028475,-9.219050014385,6.0,155.076
1831110,-60.77408612318669,-13.660014401254998,4.0,50510.793
1260404,-65.6669534815605,-13.343582049364997,6.0,85.007
2047214,-58.5319240266801,-3.7873250222869994,5.0,680.751
2409060,-54.3113836097265,-9.040102063661,6.0,65.082
523154,-72.27763225963949,-5.598627450346999,5.0,242.641
2597798,-51.9469802511435,-4.332898042786999,5.0,529.092
2437078,-53.947876698815094,-12.959498642933,5.0,2487.916
2807188,-49.3284437424543,-14.993394863356997,5.0,1982.581
518998,-72.3194516387709,-1.8363559009789996,6.0,99.983
2813218,-49.238371233555895,-8.234836285402999,3.0,326890.7
1241646,-65.8213634968149,-9.812633460688998,6.0,45.684
1947791,-59.641746011321096,-9.378357336370998,6.0,142.317
1055363,-67.4973555373887,-4.095028205848999,5.0,759.006
2238428,-56.39591881566089,-1.8952777871929993,6.0,29.821
1659181,-62.2474150187391,-5.489512846246999,6.0,447.565
2243101,-56.338015059940496,-12.527404810697,6.0,54.266
1285568,-65.4578565859035,-1.3693453954309995,6.0,80.904
1964154,-59.468034744159894,-5.779757693152998,6.0,30.329
2721183,-50.4286151011419,-0.3589441614649993,6.0,24.041
2901897,-47.7489579614145,-7.049851684876998,6.0,136.56
1075710,-67.32364427022749,0.23900386900300052,3.0,126983.07
1996903,-59.114178459201895,-1.6137621086149996,6.0,57.934
650029,-71.11634026991369,-0.8717828007349993,6.0,20.82
2862695,-48.4598874066483,-11.300956660612998,3.0,167376.05
1254839,-65.71520661132749,-9.889013683558998,5.0,528.332
1854548,-60.55212172625849,-10.316742931630998,5.0,602.027
1746011,-61.507533695645094,-12.907123632965,6.0,68.851
962445,-68.3144418681099,-10.015586624314999,6.0,106.552
2425824,-54.092636088116095,-14.506743729070998,6.0,97.854
2112758,-57.801693329539496,-3.8200594035169995,5.0,410.128
2860764,-48.4920561598263,-13.289024747314997,6.0,64.545
2163089,-57.2483907748779,-7.7241799382149985,6.0,21.909
2413743,-54.2534798540061,-12.625607954386997,6.0,183.229
1062010,-67.4426686569861,-13.502889371351,5.0,2627.246
1606785,-62.70421131386669,-2.2815434857069996,5.0,732.407
242109,-74.82861438665489,-8.186825859598999,3.0,10945.896
2566580,-52.3362221645973,-1.3278818458729993,5.0,1323.064
2150314,-57.3867164135433,1.0988269493110003,6.0,71.898
1512078,-63.5277313952235,-9.404544841354998,6.0,125.986
1258141,-65.6862547334673,-13.646920648762997,5.0,770.212
1112746,-66.99230611249409,-10.591711733962999,6.0,306.912
1242215,-65.81814662149709,-16.200202384702997,6.0,21.436
2179314,-57.0650288817633,-10.596076318126999,6.0,51.276
1364839,-64.8241321482969,-1.9127361238489997,6.0,37.544
615307,-71.41550967446909,-5.738294143594999,4.0,8571.592
2287987,-55.8265318844103,-9.740617821983,5.0,1499.128
1344539,-64.9881927895047,-2.711455025860999,6.0,32.377
76112,-76.61076331271609,-0.24328268111899964,6.0,26.403
2344063,-55.157421818307895,-8.433424864864998,6.0,33.55
671446,-70.9394121274347,-5.932518138892998,6.0,20.069
2339671,-55.2088918233927,-10.654998204340998,6.0,114.312
162472,-75.5845800863379,-3.748043764810999,6.0,59.12
185600,-75.3529650634563,-7.248440264338999,4.0,6382.796
2530073,-52.7898015844071,-6.772700590462998,5.0,538.337
181417,-75.3883506919521,-1.4020797766609996,6.0,72.319
1800089,-61.0475205251997,-15.377478269788998,6.0,269.133
2864179,-48.4341524041059,-4.365632424016999,5.0,667.341
2093431,-58.017223975832096,-13.638191480434998,5.0,2277.749
2860585,-48.495273035144095,-8.599279063096999,6.0,49.242
2400445,-54.4304079964851,-6.571929718918998,5.0,739.254
1914940,-59.9859516703257,-4.516210577674999,5.0,1610.973
2553832,-52.50671655644069,-14.980301110865,6.0,85.249
2579988,-52.181812149342896,-7.844206002724999,6.0,61.463
1509778,-63.547032647130294,-2.5805175009409997,6.0,24.017
1604747,-62.7235125657735,-5.5506170245429995,6.0,311.701
2483371,-53.394574144153495,-6.853445397496998,6.0,103.571
78477,-76.57859455953809,-3.2439342938689992,6.0,39.007
671777,-70.93619525211689,-3.0060644569309996,6.0,31.725
1064362,-67.4201505297615,1.1271967463770003,5.0,446.162
1067187,-67.3976324025369,-8.472706122340998,3.0,119959.62
2109732,-57.840295833353096,-7.826747666068998,6.0,153.535
2800773,-49.421733126670496,-11.859623433604998,5.0,547.85
2031553,-58.715285919794695,-10.679003417242999,6.0,98.481
631854,-71.27075028516809,0.3241132602010004,6.0,18.89
839394,-69.4693001072001,-12.437930835334999,6.0,32.068
1965586,-59.45516724288869,-7.785284116510999,6.0,28.711
1368559,-64.7951802704367,-0.3589441614649993,4.0,2854.928
318450,-74.13055244269229,-7.981690403890999,6.0,122.448
2015038,-58.9050815635449,-5.055236721928999,6.0,66.495
616422,-71.4058590485157,-6.657039110116999,6.0,64.81
220095,-75.02806065635849,-1.3387933062829993,6.0,125.331
1414515,-64.4220227335719,-11.809430715718998,6.0,164.122
2344900,-55.1477711923545,-9.494018816716999,6.0,144.848
1322629,-65.16190405666589,-9.854097010247,6.0,41.238
1586193,-62.88113945634569,0.10588405200100048,6.0,91.444
2243878,-56.331581309304894,-11.362060838908999,5.0,5064.391
1988644,-59.2106847187359,-9.452555267159,6.0,52.513
1983041,-59.27823910040969,-6.484638035638998,6.0,45.428
2546897,-52.5903553147035,-14.681327095630998,5.0,662.545
1236266,-65.86961662658189,-9.208138553975,6.0,265.04
1923788,-59.89909603674509,-13.640373772516998,6.0,145.835
2135134,-57.5539939300689,-0.31529831982499923,6.0,35.633
2236681,-56.41843694288549,-0.2476472652829993,5.0,490.063
2044019,-58.570526530493694,-2.7507362833369995,6.0,37.094
2829042,-48.9971055847209,-9.467831311732999,6.0,62.033
1494293,-63.70144266238469,-16.235119058014998,4.0,76353.984
1544410,-63.231778865985895,-6.626487020968998,5.0,2168.449
477183,-72.7247779288137,-8.810961395050999,6.0,176.044
2564099,-52.3683909177753,-6.563200550590999,5.0,652.159
1190224,-66.28137666726029,-9.926112648952998,6.0,146.073
1379899,-64.7051077615383,-7.418659046734998,6.0,81.947
677332,-70.8911589976677,-3.734950012318999,6.0,49.696
1065013,-67.4169336544437,-15.519327255118998,4.0,30054.678
293499,-74.34929996430269,-2.266267441132999,3.0,26051.932
1557186,-63.1224051051807,-8.335221721174998,6.0,30.796
225413,-74.9798075265915,-8.712758251360999,6.0,20.368
1585412,-62.8907900822991,-8.898253078330999,6.0,17.814
1443983,-64.1678895834657,-0.7779442412089996,6.0,68.898
2593212,-52.008100882181694,-10.517513803174998,6.0,81.891
1365649,-64.8176983976613,-7.938044562250999,5.0,768.988
2212008,-56.7047388461697,-7.890034136446998,5.0,380.99
2256143,-56.1900387953217,-4.2041428099489995,6.0,39.391
1682729,-62.0415349983999,-4.479111612280999,3.0,368194.28
2556231,-52.4777646785805,-9.487471940470998,5.0,503.24
806339,-69.7781201377089,-11.366425423072998,5.0,5748.685
1287817,-65.4385553339967,-4.553309543068998,6.0,93.719
813649,-69.7105657560351,-5.205814875586999,6.0,39.548
11423,-77.79779030498429,-6.657039110116999,5.0,399.223
876834,-69.1057931962887,-0.26292330985699985,4.0,1554.109
689655,-70.78178523686249,0.6929206220590003,6.0,35.202
1826590,-60.8126886270003,-2.554329995956999,5.0,267.863
2819133,-49.1515155999753,-14.751160442255,4.0,17147.56
2199335,-56.8430644848351,-13.090436167853,5.0,2295.104
1292384,-65.4031697055009,-15.218170947803,5.0,1752.576
14706,-77.67554904290789,-5.031231509026998,6.0,163.355
2304928,-55.633519365342295,-9.590039668324998,6.0,49.106
2473070,-53.5103816555943,0.5947174783690006,6.0,481.438
2602159,-51.8955102460587,-10.098513723431,5.0,2175.051
1217243,-66.04011101842529,-14.801353160140998,5.0,2460.118
2798365,-49.4506850045307,-8.586185310604998,3.0,322069.0
961621,-68.32087561874549,-0.30875144357899975,5.0,227.963
275205,-74.51657748082829,-6.595934931820999,6.0,28.36
1158516,-66.58054607181569,-6.975653754088999,6.0,99.07
2761754,-49.9396500528363,-15.421124111428998,6.0,399.069
2789434,-49.582576892560496,-10.945243051247,6.0,90.606
2307149,-55.6077843627999,-9.494018816716999,4.0,2517.845
592950,-71.61495594417269,-11.737415077012999,4.0,6023.121
755679,-70.22848268220089,0.19972261152700055,6.0,16.529
1722120,-61.706979965348694,-10.473867961534998,6.0,55.931
2577588,-52.207547151885294,-6.482455743556999,6.0,60.578
1332217,-65.08469904903869,-17.053478588765,6.0,133.355
2876854,-48.2540073863091,-5.175262786438999,6.0,71.193
841147,-69.45321573061109,-14.105201985982998,6.0,77.448
1988937,-59.2074678434181,-4.4616532756249985,3.0,47122.45
572404,-71.80153471260509,-13.873879025290996,4.0,9441.068
2504950,-53.10505536555149,-7.148054828566998,5.0,530.864
2279191,-55.9262550192621,-9.642414678293,3.0,78208.805
495844,-72.5478497863347,-12.723811098076997,4.0,12763.69
1303037,-65.3130971966025,-0.47460564181099985,6.0,42.286
635219,-71.2450152826257,-10.574253397306999,5.0,428.14
225935,-74.9765906512737,-11.303138952694999,6.0,74.511
1384669,-64.66328838240689,1.0464519393430005,6.0,215.47
157149,-75.6392669667405,-4.009918814651,5.0,1889.912
105600,-76.23760577585129,-8.511987379816999,6.0,12.525
2355735,-55.012662429006895,-2.401569550217,2.0,494231.16
1389236,-64.63111962922889,-8.813143687132998,5.0,661.433
1658360,-62.257065644692496,-7.887851844364999,6.0,21.049
2248775,-56.2801113042201,-11.565014002534998,6.0,436.354
1654890,-62.289234397870494,-14.434728090364999,6.0,105.992
1500051,-63.6403220313465,-7.134961076074999,6.0,215.515
2079197,-58.18128461703989,-13.736394624124998,5.0,2328.231
2393131,-54.52369738070129,-10.630992991438998,5.0,953.207
2814206,-49.22550373228469,-14.487103100332998,6.0,102.476
2407904,-54.3274679863155,-12.861295499242999,5.0,5443.992
2364659,-54.90007179288389,-10.975795140394998,6.0,57.105
274437,-74.5230112314639,-1.6617725344189993,5.0,288.608
2141816,-57.4767889224417,-8.413784236126999,5.0,522.223
1210903,-66.09158102351009,-14.681327095630998,6.0,72.888
683179,-70.8396889925829,-3.4076062000189995,6.0,54.643
2062811,-58.3646465101545,-12.352821444137,6.0,59.969
1963331,-59.47768537011329,-9.557305287094998,4.0,28863.771
2437135,-53.9446598234973,1.6160301727450004,5.0,860.729
1834511,-60.7354836193731,2.685353292925,3.0,97208.73
1550921,-63.177091985583296,-12.125863067608998,6.0,149.693
923321,-68.67794877902129,-12.867842375488998,6.0,37.254
2390329,-54.559083009197096,-13.732030039961,5.0,687.281
2211596,-56.7111725968053,-12.926764261703,5.0,2124.607
2715148,-50.4993863581335,-15.122150096194996,6.0,283.902
1192012,-66.2652922906713,-6.041632742992999,6.0,81.551
2790808,-49.5632756406537,-6.159476515420998,6.0,162.828
62234,-76.80055895646629,-5.170898202275,6.0,25.653
1167067,-66.4969073135529,-8.784773890067,6.0,48.158
46234,-77.0418246053013,-4.837007513728999,6.0,54.33
64443,-76.7716070786061,-4.535851206413,6.0,104.857
294321,-74.3428662136671,-12.693259008928997,4.0,26881.83
1563273,-63.0677182247781,-0.6360952558789994,5.0,3169.16
63953,-76.77804082924169,-2.7507362833369995,6.0,129.292
1673892,-62.118740006027096,-1.4260849895629994,6.0,32.188
2907569,-47.6234998240203,-10.074508510528998,6.0,174.321
759524,-70.19309705370509,-1.1445693109849997,6.0,16.096
1855479,-60.54247110030509,-8.160638354615,5.0,1177.328
2641340,-51.409762073070894,-9.819180336934998,6.0,66.198
2477161,-53.45891165050949,-8.256659206222999,4.0,24603.553
2174623,-57.11649888684809,-3.8309708639269995,6.0,32.77
2451694,-53.770948556336094,-14.655139590646996,6.0,265.47
1185298,-66.3231960463917,-11.255128526890998,6.0,136.22
1701688,-61.880691232509896,-10.877591996704998,6.0,61.544
2753661,-50.0393731876881,-13.081706999524997,6.0,77.563
672550,-70.9297615014813,-8.230471701238999,4.0,8208.567
2025787,-58.7828403014685,-7.3117267347169985,6.0,265.911
946735,-68.45598438209309,0.09715488367300029,6.0,19.105
1538217,-63.2896826217063,-10.476050253616998,5.0,611.887
2736162,-50.2549038339807,-11.654487977896999,5.0,1503.432
56944,-76.8745470887757,-5.380398242146999,6.0,42.099
1472003,-63.907322682723894,-0.5488035725989993,6.0,50.872
2801331,-49.415299376034895,-6.436627609834998,5.0,1789.967
32027,-77.26378900222949,-3.267939506770999,6.0,28.931
276034,-74.5101437301927,-10.353841897025,6.0,90.565
2490187,-53.30450163525509,-1.9061892476029993,6.0,98.046
1548190,-63.199610112807896,-12.863477791325,6.0,189.631
877306,-69.1025763209709,-5.125070068552999,4.0,4205.875
2105389,-57.8885489631201,-1.4610016628749993,5.0,884.506
2887252,-48.0770792438301,-12.573232944418997,4.0,59621.047
1603350,-62.73638006704469,-5.792851445644999,5.0,2653.896
495507,-72.5510666616525,-13.238832029428998,6.0,88.579
2365330,-54.890421166930494,0.6405456120910005,6.0,284.189
1229149,-65.9307372576201,-15.113420927866997,5.0,1042.258
2933125,-46.9479560072823,-7.082586066106998,6.0,307.543
894865,-68.94173255508089,-2.133147624130999,6.0,63.711
557505,-71.9495109772239,-4.701705404644999,6.0,19.253
2066695,-58.3228271310231,-1.7185121285509992,6.0,112.004
930466,-68.6071775220297,1.0420873551790004,6.0,47.647
1298973,-65.3484828250983,-10.794664897588998,3.0,614239.06
1799317,-61.05073740051749,-3.693486462760999,5.0,695.886
534365,-72.1650416235165,-0.9416161473589999,6.0,74.046
1722343,-61.7037630900309,-5.386945118392999,6.0,47.87
206715,-75.1567356690705,-9.367445875960998,4.0,1936.06
271903,-74.54874623400629,-9.129576039022998,6.0,63.791
1120898,-66.9215348555025,-1.8167152722409994,5.0,1615.907
531209,-72.1972103766945,-3.8767989976489994,6.0,41.547
1905191,-60.079241054541896,-8.634195736408998,6.0,57.082
581412,-71.7178959543423,-11.089274328658998,6.0,35.174
2913,-78.20633347034489,-4.749715830448999,3.0,68945.24
2056333,-58.4322008918283,-6.897091239136998,3.0,345102.47
987137,-68.08926059586389,0.08406113118100045,6.0,55.382
1396161,-64.5732158735085,-14.255780139640997,6.0,117.549
2510767,-53.0342841085599,-15.796478349532997,6.0,217.821
154404,-75.67143571991849,-6.513007832704998,5.0,1154.621
1313452,-65.2358921889753,-17.282619257374996,5.0,891.123
1006030,-67.92198307933829,-2.222621599493,5.0,373.431
1177399,-66.3971841787011,-14.847181293862999,6.0,337.217
545016,-72.0653184886647,-3.9509969284369997,6.0,25.269
2879253,-48.218621757813295,-15.076321962473,6.0,351.527
1752236,-61.44962993992469,-6.670132862608998,6.0,18.761
2823338,-49.0871780936193,-2.3841112135609994,6.0,128.037
1390642,-64.6182521279577,-9.164492712334999,6.0,27.762
1046005,-67.5809942956515,-3.8898927501409992,6.0,59.963
2847180,-48.717237432072295,-6.462815114818998,6.0,78.071
2663549,-51.14276142169349,-12.774003815962999,6.0,153.687
1698152,-61.9096431103701,-5.5309763958049984,6.0,35.253
570805,-71.81440221387629,0.7998529340770002,6.0,19.532
1944633,-59.673914764499095,-11.807248423636999,5.0,520.359
2632207,-51.5127020832405,-5.906330633908999,6.0,62.346
513902,-72.36770476853789,-4.073205285028999,6.0,23.125
1736358,-61.58473870327229,-5.9870754409429985,4.0,10861.378
2007034,-58.998370947761096,0.4506862009570005,6.0,44.004
1370258,-64.7823127691655,-5.1403461131269985,6.0,29.29
1307931,-65.2777115681067,-10.818670110490999,6.0,156.259
2640992,-51.4129789483887,-5.742658727758998,6.0,251.565
2487921,-53.3366703884331,-2.1025955349829997,6.0,237.663
185013,-75.35939881409189,-10.740107595538998,6.0,105.257
2389752,-54.5655167598327,0.009863200393000593,6.0,231.831
754430,-70.23813330815429,0.6078112308610004,6.0,38.851
91839,-76.41131704301249,-2.7529185754189993,5.0,247.667
1506527,-63.5824182756261,-11.894540106916999,6.0,162.846
1674479,-62.11552313070929,-6.750877669642998,4.0,2463.729
2367915,-54.858252413752496,1.9411916929630002,6.0,108.766
2644876,-51.3711595692573,-16.191473216374998,6.0,379.811
280576,-74.4683243510613,-2.724548778353,6.0,22.084
1084659,-67.2432223872825,-7.765643487772998,6.0,59.552
500161,-72.5028135318855,-5.192721123094998,6.0,46.386
1560476,-63.093453227320495,-4.562038711396999,6.0,123.031
186144,-75.34653131282069,-6.011080653844999,5.0,274.096
726140,-70.48261583230709,-8.802232226722998,6.0,36.694
335909,-73.9825761780735,-11.183112888184999,3.0,128283.77
1460535,-64.0134795682113,-9.349987539304998,6.0,42.358
231692,-74.92833752150669,-7.933679978086998,6.0,63.132
2000882,-59.0723590800705,-11.479904611336998,6.0,244.401
1795314,-61.0829061536955,-12.248071424200997,6.0,56.215
