,x,y,riv_order,upland_drainage_area
884781,-69.03180506397929,-0.29783998316899973,6.0,15.455
968302,-68.2597549877073,-1.8363559009789996,6.0,140.743
2056229,-58.4322008918283,-3.756772933138999,6.0,41.555
2668363,-51.0848576659731,-15.113420927866997,6.0,205.32
2431465,-54.015431080488895,-3.5298145566109995,6.0,403.372
1010290,-67.8865974508425,-1.5679339748929997,6.0,33.045
1608550,-62.688126937277694,-8.527263424390998,6.0,53.065
2771555,-49.8109750401243,-2.8052935853869996,6.0,128.218
2638409,-51.4451477015667,-14.869004214682999,6.0,88.988
2415984,-54.221311100828096,-8.269752958715,6.0,50.98
1013651,-67.8608624483001,-2.6830852287949996,6.0,21.228
1786073,-61.16332803664049,-3.905168794714999,6.0,31.481
2408640,-54.314600485044295,1.2799571921170005,6.0,169.962
2554560,-52.497065930487295,-10.050503297626998,6.0,344.853
5872,-78.0261884525481,-4.989767959468999,6.0,146.26
2808611,-49.30270873991189,-2.611069590088999,6.0,245.741
1628769,-62.51441567011649,2.2859938419190002,6.0,48.686
585476,-71.67929345052869,-1.0267255385569993,6.0,46.573
2016189,-58.8889971869559,0.5270664238270002,6.0,70.834
1724546,-61.68446183812409,-1.831991316814999,6.0,154.692
2627513,-51.5706058389609,-4.164861552472999,6.0,88.203
199127,-75.22750692606209,-1.2449547467569997,6.0,29.187
1261369,-65.6573028556071,-3.745861472728999,6.0,60.188
949579,-68.4302493795507,-0.8521421719969999,6.0,22.751
2923134,-47.2406916612021,-11.791972379062999,6.0,83.013
2235552,-56.4345213194745,-5.583351405773,6.0,44.435
1409063,-64.4702758633389,-10.447680456550998,6.0,39.892
1468935,-63.9394914359019,-13.563993549646998,6.0,73.661
2664431,-51.1298939204223,-6.886179778726998,6.0,119.147
1970549,-59.4069141131217,-2.2684497332149998,6.0,62.629
1089029,-67.2078367587867,-12.939858014195,6.0,80.131
317662,-74.1369861933279,-2.7529185754189993,6.0,118.789
862246,-69.2473357102719,-6.211851525388999,6.0,77.672
722615,-70.5115677101673,-1.2776891279869997,6.0,83.911
2241826,-56.3508825612117,-4.068840700865,6.0,42.179
1538485,-63.286465746388494,-4.586043924298998,6.0,121.313
97614,-76.33732891070309,-3.9291740076169996,6.0,86.311
993417,-68.03457371546129,-0.21491288405299924,6.0,16.958
890565,-68.9803350588945,-12.976956979588998,6.0,176.701
2611518,-51.7700521086645,-15.875040864484998,6.0,106.72
2449299,-53.793466683560695,-2.5717883326129996,6.0,54.898
2707901,-50.5926757423497,-11.831253636538998,6.0,83.212
2707295,-50.5991094929853,-1.6705017027469995,6.0,48.708
2755113,-50.0200719357813,-4.273976156572999,6.0,133.154
2566742,-52.3362221645973,-11.351149378498999,6.0,68.817
1696764,-61.9225106116413,-11.604295260010998,6.0,385.422
1920302,-59.93126478992309,-3.322496808820999,6.0,255.649
1313903,-65.2326753136575,-15.261816789443,6.0,72.672
2604472,-51.86334149288069,-11.207118101086998,6.0,376.347
1136610,-66.7832092168371,1.7426031135010005,6.0,64.369
508582,-72.4191747736227,-1.3453401825289997,6.0,26.61
1495188,-63.6885751611135,-3.080262387718999,6.0,224.867
1193119,-66.2556416647179,-14.103019693900997,6.0,133.829
2627966,-51.56417208832529,-5.026866924862999,6.0,105.001
1498825,-63.653189532617695,-6.999658966990999,6.0,70.095
1706703,-61.835654978060695,-0.14289724534699966,6.0,50.015
403805,-73.4003217455517,-6.938554788694999,6.0,36.435
171952,-75.49129070212169,-3.4425228733309994,6.0,48.855
2647815,-51.332557065443694,-2.2400799361489994,6.0,69.067
247919,-74.77392750625229,-2.410298718544999,6.0,95.868
1242955,-65.8117128708615,-9.277971900598999,6.0,48.935
2012200,-58.9404671920407,-5.485148262082999,6.0,218.369
2714302,-50.5058201087691,-3.645476036956999,6.0,78.402
2087001,-58.0912121081415,-9.755893866556999,6.0,70.657
510584,-72.4030903970337,-10.698644045980998,6.0,49.781
1415878,-64.40915523230069,-8.653836365146999,6.0,73.633
1687244,-61.9997156192685,-4.9286637811729985,6.0,75.279
1030689,-67.71288618368129,-0.10579827995299951,6.0,34.989
2089870,-58.0622602302813,-12.278623513348997,6.0,276.136
2505518,-53.0986216149159,0.34811847310300026,6.0,46.151
1832321,-60.761218621915496,-10.338565852450998,6.0,60.602
2789747,-49.5761431419249,-3.202470744310999,6.0,168.44
571089,-71.81440221387629,-12.239342255872998,6.0,96.492
2890896,-47.996657360885095,-9.937024109362998,6.0,93.022
2460143,-53.6647916708487,-1.2776891279869997,6.0,61.377
1432049,-64.27404646895309,-2.2640851490509992,6.0,45.257
2425444,-54.0958529634339,-2.9929707044389997,6.0,60.235
1992608,-59.1656484642867,-0.339303532727,6.0,33.057
307260,-74.22705870222629,-3.7611375173029997,6.0,53.76
1315644,-65.21980781238629,-17.088395262076997,6.0,33.645
2078360,-58.1909352429933,-8.710575959278998,6.0,106.95
151865,-75.6971707224609,-2.443033099774999,6.0,41.821
579883,-71.7307634556135,-5.692466009872998,6.0,62.154
520656,-72.3033672621819,-4.710434572972998,6.0,25.031
2288059,-55.8265318844103,-12.595055865238997,6.0,329.325
1110238,-67.01482423971869,-7.425205922980998,6.0,40.653
2301175,-55.6721218691559,-6.6090286843129995,6.0,173.765
1787494,-61.153677410687095,-15.093780299128998,6.0,263.322
1124443,-66.89258297764229,-8.422513404454998,6.0,40.342
2848353,-48.7011530554833,-4.566403295560999,6.0,220.165
686834,-70.8107371147227,-13.681837322074998,6.0,49.63
2448130,-53.8095510601497,-6.975653754088999,6.0,425.261
396422,-73.4614423765899,-1.8014392276669997,6.0,76.38
1373088,-64.7565777666231,-4.826096053318999,6.0,50.905
2154626,-57.3448970344119,-13.749488376616998,6.0,60.248
2052043,-58.477237146277496,-5.249460717226999,6.0,35.908
2325345,-55.395470591825095,-11.637029641240998,6.0,79.464
1049299,-67.5520424177913,-6.227127569962999,6.0,65.086
137259,-75.85801448835089,0.025139244967000263,6.0,107.973
1409880,-64.4606252373855,1.0966446572290005,6.0,45.713
605938,-71.4959315574141,-1.1227463901649997,6.0,20.389
3462,-78.1805984678025,-4.173590720800998,6.0,36.824
2370092,-54.8325174112101,-12.948587182523,6.0,108.359
901489,-68.8806119240427,-5.090153395240998,6.0,18.388
1549181,-63.1899594868545,0.5641653892210003,6.0,54.734
2646910,-51.34220769139709,-3.0540748827349993,6.0,94.738
947742,-68.4463337561397,0.32193096811900057,6.0,20.392
2009644,-58.969419069900894,-2.2815434857069996,6.0,48.259
966368,-68.27905623961409,-2.5063195701529994,6.0,37.315
1514502,-63.50199639268109,-3.525449972446999,6.0,65.135
2833502,-48.9327680783649,-14.670415635220998,6.0,71.456
409358,-73.3488517404669,-7.5015861458509985,6.0,99.16
771880,-70.08372329289989,1.2341290583950002,6.0,39.917
575838,-71.76614908410929,0.2717382502330006,6.0,51.517
1721262,-61.713413715984295,-8.819690563378998,6.0,112.428
2748323,-50.1069275693619,-10.500055466519,6.0,244.329
2383210,-54.6523723934133,-7.719815354050999,6.0,49.139
440256,-73.06576671250049,0.01859236872100034,6.0,69.549
1979048,-59.32327535485889,-7.621612210360999,6.0,185.489
2505293,-53.101838490233696,-6.851263105414999,6.0,196.514
2744915,-50.1487469484933,-3.235205125540999,6.0,27.218
1975565,-59.358660983354696,-8.961539548708998,6.0,34.985
268716,-74.5776981118665,-10.864498244212998,6.0,24.031
1629623,-62.5079819194809,-0.8608713403249992,6.0,73.19
485433,-72.6475729211865,-9.707883440753,6.0,61.784
938101,-68.5396231403559,-9.094659365711,6.0,449.358
2469778,-53.548984159407894,1.1490196671970003,6.0,117.396
1853840,-60.555338601576295,1.3083269891830005,6.0,61.16
2231525,-56.4795575739237,-10.661545080586999,6.0,328.357
86164,-76.4756545493685,-3.9204448392889995,6.0,56.539
1594280,-62.810368199354095,-0.5073400230409999,6.0,52.16
2206777,-56.76264260189009,-5.282195098456999,6.0,103.227
783279,-69.98400015804809,-2.2946372381989995,6.0,14.8
270500,-74.56161373527749,-9.629320925800998,6.0,31.113
2748061,-50.1101444446797,-12.673618380190998,6.0,49.002
1429278,-64.29656459617769,-8.629831152244998,6.0,72.154
2780373,-49.70160127931909,-3.3988770316909993,6.0,106.925
703816,-70.6691946007395,-12.870024667570998,6.0,12.764
2643155,-51.3904608211641,-9.048831231988999,6.0,274.695
1842014,-60.6679292376993,-7.818018497740999,6.0,139.69
2204812,-56.781943853796896,1.1075561176390005,6.0,147.867
1680019,-62.0640531256245,-1.6355850294349996,6.0,46.777
2126506,-57.6472833142851,0.8696862807010004,6.0,69.54
2206869,-56.76264260189009,-13.515983123842997,6.0,72.011
29243,-77.3152590073143,-1.7752517226829991,6.0,21.456
2427287,-54.0733348362093,-2.4255747631189997,6.0,46.111
2583976,-52.130342144258094,-16.523181612838997,6.0,57.214
227300,-74.9637231500025,-8.721487419688998,6.0,23.126
807670,-69.7652526364377,-5.159986741865,6.0,110.516
1227238,-65.9436047588913,-2.122236163720999,6.0,27.242
1314084,-65.22945843833969,-5.5855336978549985,6.0,39.736
715764,-70.5662545905699,1.3126915733470002,6.0,21.675
99041,-76.3212445341141,-9.766805326966999,6.0,41.467
927218,-68.6393462752077,-4.210689686194998,6.0,23.976
1128053,-66.8636310997821,-14.336524946674999,6.0,161.132
244184,-74.80609625943029,-2.936231110307,6.0,16.721
1895091,-60.172530438758095,-4.481293904363,6.0,43.226
2065525,-58.33569463229429,-5.644455584068998,6.0,41.014
2006024,-59.0112384490323,-2.999517580684999,6.0,225.075
1500725,-63.63388828071089,-11.938185948556999,6.0,72.469
20807,-77.4921871497933,-3.335590561312999,6.0,20.144
1371069,-64.77587901852989,-17.066572341256997,5.0,2176.963
75512,-76.6204139386695,-3.7414968885649995,5.0,772.885
1854694,-60.5489048509407,0.5772591417130002,5.0,660.453
2706400,-50.611976994256494,-9.681695935768998,5.0,2907.324
1493120,-63.7110932883381,-7.193882962288999,5.0,809.13
31913,-77.26700587754729,-5.1621690339469986,5.0,1471.03
1287523,-65.4417722093145,-7.073856897778999,5.0,480.487
962539,-68.3144418681099,-12.994415316244996,5.0,593.801
1176404,-66.40361792933669,1.0158998501950003,5.0,612.789
1159141,-66.5741123211801,0.45941536928500026,5.0,312.956
1438974,-64.2193595885505,-17.376457816901,5.0,1405.025
1722672,-61.7005462147131,-5.515700351230999,5.0,2016.33
2248899,-56.276894428902295,-2.4059341343809995,5.0,1248.494
2444122,-53.8642379405523,-11.248581650644999,5.0,2262.186
2273607,-55.9905925256181,-5.858320208104999,5.0,630.86
139972,-75.8290626104907,-3.7764135618769994,5.0,814.767
952194,-68.4077312523261,-7.615065334114998,5.0,453.743
2104917,-57.894982713755695,-3.9837313096669997,5.0,1305.879
1064421,-67.4201505297615,-0.9830796969169993,5.0,1668.153
2369493,-54.8389511618457,-11.281316031874999,5.0,3437.767
486294,-72.6379222952331,0.4768737059410002,5.0,349.665
2262039,-56.1257012889657,-3.246116585950999,5.0,563.358
1130062,-66.84754672319309,-15.277092834016997,5.0,2755.082
2916528,-47.4015354270921,-6.032903574664999,5.0,916.709
937716,-68.54284001567369,-12.942040306276997,5.0,545.034
2334311,-55.2860968310199,-12.752180895142999,5.0,651.761
2363005,-54.919373044790696,-9.315070865992999,5.0,468.041
172182,-75.4880738268039,-3.211199912638999,5.0,466.201
2121355,-57.70518707000549,-13.701477950812997,5.0,2004.758
1602491,-62.74281381768029,-5.7404764356769995,5.0,2764.741
80562,-76.5528595569957,-6.927643328284999,5.0,1800.308
2233459,-56.4570394466991,-1.063824503951,5.0,1310.979
2695593,-50.740652006968496,-6.205304649142999,5.0,3241.613
1169505,-66.4743891863283,-10.061414758036998,5.0,3262.784
2698502,-50.7052663784727,-6.1638410995849995,5.0,3421.063
1710629,-61.806703100200494,-9.179768756908999,5.0,311.823
1590916,-62.839320077214296,-8.957174964544999,5.0,290.171
1264808,-65.62835097774689,-3.2308405413769994,5.0,402.866
2677452,-50.9722670298501,-3.134819689768999,5.0,667.76
1507599,-63.569550774354894,-2.5521477038749993,5.0,385.818
1305927,-65.29379594469569,-16.394426380000997,5.0,117.745
1052952,-67.5198736646133,-11.787607794898998,5.0,4027.884
1904608,-60.0856748051775,-11.562831710452999,5.0,3261.488
957440,-68.35626124724129,-0.9765328206709998,5.0,741.981
2917808,-47.375800424549695,-10.358206481188999,5.0,513.35
1197647,-66.2106054102687,-7.143690244402999,5.0,1297.282
1864033,-60.46526609267789,-3.9204448392889995,5.0,306.648
1767703,-61.31773805189489,-13.055519494540999,5.0,2412.397
1267668,-65.60583285052229,-13.590181054631,5.0,968.395
1108796,-67.0276917409899,-9.267060440188999,5.0,1352.255
1117992,-66.94726985804489,-7.174242333550998,5.0,1540.589
1063704,-67.4265842803971,-5.814674366464999,5.0,294.242
1763839,-61.34990680507289,-6.120195257944999,5.0,1356.925
1214293,-66.05941227033209,1.2712280237890003,5.0,362.031
1930784,-59.818674153800096,-14.325613486264999,5.0,1567.588
2106770,-57.8756814618489,-9.485289648389,5.0,1082.603
2720874,-50.435048851777495,-15.370931393543,5.0,1006.845
1219939,-66.0143760158829,-14.781712531402999,5.0,2508.891
1122181,-66.91188422954909,-0.3022045673329994,5.0,449.484
2514694,-52.98281410347509,0.2673736660690005,5.0,628.715
2109513,-57.8435127086709,-9.480925064224998,5.0,881.011
1839656,-60.687230489606094,1.5963895440070002,5.0,2643.867
172683,-75.4848569514861,-7.623794502442999,5.0,294.481
126,-78.5601897553029,-5.0836065189949995,5.0,371.995
975428,-68.1954174813513,-3.802601066860999,5.0,242.041
1407814,-64.4799264892923,-17.195327574094996,5.0,785.472
2749384,-50.0940600680907,-12.411743330350998,5.0,1123.683
2477770,-53.4524778998739,-2.0851371983269993,5.0,1012.047
167780,-75.5298932059353,-0.11889203244499935,5.0,1026.923
2611769,-51.76361835802889,-3.946632344272999,5.0,1451.592
305893,-74.23992620349749,-8.007877908874999,5.0,1989.099
2839362,-48.8362618188309,-11.043446194936998,5.0,657.903
97046,-76.3437626613387,-2.4168455947909995,5.0,1116.272
348894,-73.8699855419505,-2.3033664065269996,5.0,502.606
1496916,-63.6724907845245,-12.453206879908997,5.0,2100.634
351705,-73.8474674147259,-5.3411169846709985,5.0,694.664
401250,-73.4228398727763,-7.139325660238999,5.0,513.062
2388374,-54.5880348870573,-12.042935968492998,5.0,1786.876
44532,-77.06434273252589,-2.0720434458349994,5.0,324.166
1818869,-60.8802430086741,1.5483791182030004,5.0,990.145
89647,-76.43383517023709,-3.2155644968029997,5.0,471.791
2215712,-56.66291946703829,-8.915711414987,5.0,1893.232
1731910,-61.6233412070859,-7.121867323582999,5.0,171.642
309569,-74.20775745031949,-3.058439466898999,5.0,810.116
467441,-72.8148504377121,-7.169877749386998,5.0,2665.882
1314474,-65.2262415630219,-6.602481808066999,5.0,1613.921
1151443,-66.6416667028539,-2.4866789414149992,5.0,716.063
33175,-77.24448775032269,-2.556512288038999,5.0,173.713
2487839,-53.339887263750896,-12.173873493412998,5.0,2273.477
1380760,-64.69867401090269,-11.111097249478998,5.0,544.099
2613364,-51.7475339814399,-15.672087700858999,5.0,1137.425
1800824,-61.04108677456409,-7.091315234434999,5.0,208.287
2774055,-49.782023162264096,-15.366566809378998,5.0,932.915
2058582,-58.4064658892859,-5.825585826874999,5.0,348.039
2517662,-52.9474284749793,-3.069350927308999,5.0,2501.112
2745764,-50.1390963225399,-8.361409226159,5.0,2365.408
1628670,-62.517632545434296,-10.476050253616998,5.0,3850.173
580280,-71.7275465802957,-5.9521587676309995,5.0,1118.577
1791779,-61.1118580315557,-4.051382364208999,5.0,340.03
2651135,-51.2939545616301,-14.055009268096999,5.0,3314.84
2182397,-57.029643253267494,-10.598258610208998,5.0,862.891
2072574,-58.255272749349295,-6.491184911884998,5.0,315.766
891553,-68.9706844329411,-12.824196533848998,5.0,464.931
979261,-68.1600318528555,-2.711455025860999,5.0,1503.914
1587601,-62.8682719550745,0.6951029141410006,5.0,1186.925
1904152,-60.088891680495294,-9.838820965672998,5.0,1962.267
2921277,-47.28572791565129,-7.612883042032999,5.0,4263.624
1774956,-61.2566174208567,-12.221883919217,5.0,854.157
506582,-72.4384760255295,1.3017801129370001,5.0,205.799
1296179,-65.3710009523229,-3.311585348410999,5.0,1313.384
2236752,-56.41843694288549,-4.2717938644909985,5.0,342.738
1218344,-66.02724351715409,0.6012643546150005,5.0,2043.99
2297999,-55.710724372969494,-3.267939506770999,5.0,413.113
2922555,-47.253559162473294,-9.096841657792998,5.0,922.604
70367,-76.69118519566109,-4.352538671524998,5.0,236.562
1978315,-59.3297091054945,-8.293758171616998,5.0,292.06
2308608,-55.5916999862109,-8.018789369284999,5.0,342.79
2232022,-56.4731238232881,-3.7196739677449995,5.0,1808.168
705404,-70.6531102241505,-0.8805119690629994,5.0,131.787
2228694,-56.5117263271017,-7.693627849066999,5.0,236.124
211942,-75.10526566398569,-5.875778544760999,5.0,1271.863
1464818,-63.974877064397695,-16.798150415170998,5.0,1956.146
2130113,-57.6118976857893,-7.4448465517189995,5.0,274.827
1696012,-61.9257274869591,-2.8183873378789994,5.0,1097.012
1349924,-64.9463734103733,-12.138956820100999,5.0,1322.105
2245755,-56.309063182080294,-3.5276322645289997,5.0,1886.439
322555,-74.09516681419649,-0.09925140370699959,5.0,265.747
2773231,-49.791673788217494,-13.452696653464997,5.0,974.244
1787272,-61.153677410687095,-2.0480382329329996,5.0,333.165
2480382,-53.42674289733149,-4.273976156572999,5.0,1502.585
2701526,-50.663446999341296,-1.4151735291529994,5.0,1111.526
2811848,-49.260889360780496,-13.308665376053,5.0,653.341
1044836,-67.59064492160489,-1.2536839150849999,5.0,586.915
2928494,-47.1023660225367,-14.681327095630998,5.0,1180.553
1554186,-63.148140107723094,-3.0649863431449993,5.0,1637.271
789829,-69.92609640232769,-1.821079856404999,5.0,556.536
619044,-71.3833409212911,-7.697992433230999,5.0,4533.931
2473449,-53.5071647802765,-3.5603666457589997,5.0,3722.631
2476635,-53.4653454011451,-2.043673648768999,5.0,1081.122
142211,-75.8065444832661,-10.644086743930998,5.0,845.134
1971226,-59.40048036248609,-8.577456142276999,5.0,453.912
434741,-73.1172367175853,-12.843837162586997,5.0,381.195
1347704,-64.9656746622801,-13.991722797719,5.0,872.519
914626,-68.7583706619663,-6.279502579930998,5.0,304.899
2179883,-57.0553782558099,1.2843217762810002,5.0,2223.368
1654662,-62.289234397870494,-3.289762427590999,5.0,458.587
1339740,-65.0267952933183,-10.895050333360999,5.0,4402.68
2910674,-47.543077941075296,-11.909816151490999,5.0,5677.12
1695976,-61.9257274869591,-1.297329756724999,5.0,336.734
2423908,-54.1183710906585,-15.263999081524997,5.0,1960.972
20471,-77.5018377757467,-3.525449972446999,5.0,201.21
902555,-68.8709612980893,-0.6208192113049997,5.0,437.876
1497700,-63.6660570338889,-10.484779421944998,5.0,434.797
1345975,-64.9785421635513,-2.244444520312999,5.0,432.035
24631,-77.4053315162127,-3.1610071947529996,5.0,217.357
1451866,-64.0939014511563,-1.3846214400049992,5.0,562.441
2277841,-55.94233939585109,-10.689914877652999,5.0,2414.646
569535,-71.8304865904653,-11.634847349158997,5.0,510.769
248080,-74.77392750625229,-6.980018338252998,5.0,667.271
2052236,-58.477237146277496,-13.847691520306999,5.0,688.717
1394170,-64.5893002500975,-11.252946234808999,5.0,3467.737
2929007,-47.08628164594769,-11.124191001970999,5.0,687.822
1634899,-62.4661625403495,-16.920358771763,5.0,3218.468
1486845,-63.7657801687407,-1.3126058012989996,5.0,483.289
2923120,-47.2406916612021,-10.362571065352999,5.0,747.619
2069912,-58.2874415025273,-13.125352841164997,5.0,510.519
1701158,-61.88390810782769,-3.444705165412999,5.0,294.415
1619824,-62.59162067774369,-3.5647312299229994,5.0,656.14
1810546,-60.9574480163013,-10.585164857716999,5.0,861.083
2011167,-58.953334693311895,-2.353559124412999,5.0,535.283
584635,-71.6889440764821,-13.140628885738998,5.0,2886.816
2248145,-56.286545054855694,-6.785794342954999,5.0,1113.882
180318,-75.4012181932233,-11.143831630708998,5.0,2283.937
1939087,-59.73181852021949,-11.499545240074998,5.0,2336.782
980963,-68.14394747626649,0.9307904589970004,5.0,242.53
2420404,-54.1634073451077,-12.804555905110998,5.0,2386.056
634871,-71.24823215794349,-12.306993310414999,5.0,852.797
410789,-73.3359842391957,-7.442664259636999,5.0,2325.406
2390679,-54.5526492585615,-2.9733300757009995,5.0,3513.235
2566776,-52.3362221645973,-12.621243370222999,5.0,1065.146
2373601,-54.7842642814431,-3.147913442261,5.0,3171.141
1062452,-67.43623490635049,1.5680197469410002,5.0,248.704
2589938,-52.0467033859953,-1.8756371584549991,5.0,581.363
933163,-68.5846593948051,-14.425998922037,5.0,3659.405
938617,-68.5364062650381,-12.512128766122999,5.0,1215.471
1404372,-64.5056614918347,-3.1719186551629996,5.0,447.275
2358318,-54.980493675828896,-9.592221960406999,5.0,1426.681
2028349,-58.747454672972694,-8.507622795652999,5.0,1873.043
563212,-71.8948240968213,-10.342930436615,5.0,715.517
541117,-72.10070411716049,-12.669253796026997,5.0,3949.088
1368328,-64.79839714575449,-10.781571145096999,5.0,3455.879
2358029,-54.9837105511467,-5.9979869013529985,5.0,453.981
1813032,-60.9349298890767,-15.381842853953,5.0,5710.887
2652526,-51.2746533097233,-14.133571783049,5.0,877.055
2651090,-51.2939545616301,-11.353331670580998,5.0,893.009
1660974,-62.2313306421501,0.2891965868890005,5.0,1635.58
1719525,-61.729498092573294,-15.189801150736997,5.0,3353.681
2150234,-57.3899332888611,-10.465138793206998,5.0,537.7
1650807,-62.3214031510485,-8.361409226159,5.0,187.894
503960,-72.46742790338969,-9.485289648389,5.0,520.529
2072041,-58.261706499984896,-5.386945118392999,5.0,720.212
2627995,-51.56417208832529,-7.564872616228998,5.0,596.79
322287,-74.09838368951429,-5.570257653280999,5.0,323.488
2745086,-50.1487469484933,-12.398649577858997,5.0,3456.161
123736,-76.0188582542409,-8.911346830822998,5.0,202.287
1835624,-60.7258329934197,-2.3710174610689996,5.0,2219.7
971954,-68.2275862345293,2.1092281832770006,5.0,177.41
2290030,-55.800796881867896,-8.097351884236998,5.0,296.53
36756,-77.18980086992009,-7.536502819162999,5.0,510.415
427171,-73.18800797457689,-4.254335527834998,5.0,1521.978
1189002,-66.29102729321369,-1.8974600792749992,5.0,599.205
1328371,-65.1136509268989,-1.7708871385189995,5.0,183.231
953575,-68.3948637510549,-13.265019534413,5.0,1234.09
1647359,-62.350355028908695,-14.264509307968996,5.0,12428.881
1781535,-61.2019305404541,-14.500196852824999,5.0,1359.542
1180547,-66.3682323008409,-8.082075839662998,5.0,399.51
656999,-71.0552196388755,-0.29783998316899973,5.0,1233.847
614211,-71.42516030042249,-1.8865486188649991,5.0,205.736
532084,-72.18755975074109,-0.27383477026699987,5.0,224.1
2814829,-49.215853106331295,-4.092845913766999,5.0,1673.315
1810245,-60.960664891619096,-15.490957458052996,5.0,5546.833
1192957,-66.2556416647179,-5.755752480250999,5.0,1537.994
756310,-70.2220489315653,-0.7321161074869997,5.0,293.203
809788,-69.7459513845309,-4.383090760672999,5.0,380.045
886611,-69.0157206873903,-3.9444500521909993,5.0,196.577
2442219,-53.8899729430947,-12.922399677538998,5.0,650.596
305683,-74.23992620349749,-1.5395641778269993,5.0,136.048
433526,-73.13010421885649,-12.839472578422999,5.0,381.195
2475824,-53.478212902416296,-10.484779421944998,5.0,1393.216
904198,-68.8580937968181,-9.345622955140998,5.0,6209.375
2409508,-54.3049498590909,-8.088622715908999,5.0,1059.553
90484,-76.4274014196015,-7.145872536484999,5.0,471.021
485233,-72.6475729211865,0.5467070525650004,5.0,710.03
31179,-77.2798733788185,-5.456778465016999,5.0,561.726
1361991,-64.8466502755215,-5.5506170245429995,5.0,235.261
688912,-70.7882189874981,-4.276158448654998,5.0,237.796
2589042,-52.059570887266496,-15.399301190608998,5.0,886.015
1567966,-63.0291157209645,-7.732909106542998,5.0,498.299
649849,-71.1195571452315,-9.614044881226999,5.0,678.145
2360540,-54.9515417979687,-5.146892989372999,5.0,1275.619
1084608,-67.2432223872825,-5.653184752396999,5.0,225.541
2873218,-48.3022605160761,-2.3033664065269996,5.0,798.015
1512445,-63.52451451990569,-9.096841657792998,5.0,1437.554
2896689,-47.874416098808695,-7.717633061968998,5.0,1056.976
161528,-75.59423071229129,-1.3540693508569999,5.0,257.523
990619,-68.0603087180037,-8.394143607389,5.0,802.672
615821,-71.4090759238335,-2.4277570552009995,5.0,1020.361
2310830,-55.5691818589863,-12.298264142087,5.0,1733.609
1055418,-67.4973555373887,-6.827257892512998,5.0,481.525
1587597,-62.8682719550745,0.7671185528470001,5.0,506.313
1542174,-63.2510801178927,-11.901086983162998,5.0,703.576
2456091,-53.7194785512513,-13.926254035259,5.0,655.475
982179,-68.13429685031309,-5.234184672652999,5.0,296.204
1787595,-61.15046053536929,-2.944960278634999,5.0,344.945
2922672,-47.2503422871555,-10.689914877652999,5.0,1615.018
993993,-68.0313568401435,-6.971289169924999,5.0,1505.507
1080741,-67.27860801577829,-7.1000444027629985,5.0,595.636
2626139,-51.5899070908677,-10.148706441316998,5.0,760.151
733466,-70.41506145063329,-3.9204448392889995,5.0,149.897
436074,-73.1075860916319,-10.539336723994998,5.0,2019.383
309795,-74.20775745031949,-11.722139032438998,5.0,569.333
848845,-69.3824444736195,-10.936513882918998,5.0,4380.22
949337,-68.43346625486849,-2.4823143572509996,5.0,233.746
813678,-69.7105657560351,-6.569747426836999,5.0,301.031
234077,-74.90581939428209,-10.567706521060998,5.0,354.41
1379076,-64.7115415121739,-2.364470584822999,5.0,724.352
674202,-70.91689400021009,-3.7851427302049996,5.0,187.422
690016,-70.78178523686249,-11.986196374360999,5.0,1109.733
2591992,-52.020968383452896,-0.6688296371089995,5.0,2118.825
276747,-74.5004931042393,0.1211600965750006,5.0,864.627
2291093,-55.787929380596694,-9.037919771578999,5.0,545.702
769778,-70.1030245448067,-3.1959238680649995,5.0,244.736
2289592,-55.8072306325035,-7.405565294242999,5.0,1030.64
2833039,-48.939201829000496,-13.321759128544997,5.0,4183.218
1680091,-62.0640531256245,-4.256517819916999,5.0,2393.961
2797711,-49.460335630484096,-4.967945038648999,5.0,5856.307
488148,-72.6186210433263,-1.7970746435029992,5.0,1302.164
2005783,-59.014455324350095,-7.547414279572999,5.0,836.019
1463755,-63.984527690351094,-11.728685908684998,5.0,1156.472
396606,-73.4614423765899,-9.705701148670999,5.0,782.963
352669,-73.84103366409029,-11.936003656474998,5.0,1887.344
1924057,-59.8926622861095,-3.9204448392889995,5.0,1477.561
2259257,-56.154653166825895,-4.913387736598999,5.0,835.283
1408788,-64.47349273865669,-17.158228608701,5.0,785.472
1821771,-60.854508006131695,1.1053738255570003,5.0,592.756
1166041,-66.5065579395063,-5.934700430974999,5.0,491.199
2728752,-50.335325716925695,-2.554329995956999,5.0,241.659
260696,-74.6549031194937,-1.2515016230029992,5.0,151.086
1533382,-63.331502000837695,-9.454737559240998,5.0,487.661
491439,-72.58645229014829,-1.0878297168529998,5.0,230.506
1641276,-62.405041909311294,-7.263716308912999,5.0,333.173
2308434,-55.5949168615287,-10.532789847749,5.0,738.95
949105,-68.4366831301863,-6.006716069681,5.0,1545.252
1594566,-62.810368199354095,-11.785425502816999,5.0,2432.454
46307,-77.0386077299835,-1.6137621086149996,5.0,148.057
151402,-75.70360447309649,-6.118012965862999,5.0,302.05
2576960,-52.2139809025209,-10.967065972067,5.0,3781.086
1251342,-65.7441584891877,-10.342930436615,5.0,3667.978
1225202,-65.9629060107981,-6.729054748822998,5.0,2913.367
1071885,-67.35581302340549,-7.999148740546998,5.0,2093.63
1941365,-59.7060835176771,-1.7228767127149998,5.0,826.666
1143950,-66.71243795984549,-12.998779900408998,5.0,3458.242
885506,-69.0285881886615,-10.589529441880998,5.0,2032.595
